,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,CallName,filenum,channel,startutt,stoputt,duration,content,call_name,speaker_name,speaker_role
3692,3692,3692,3692,3692,38-TUC-18062105,13,C,275.616,287.616,12.0,"You know what, the doors were locked, we were trying to get in and I don't know where he is. I never did get in. He rushed attack my brother. I don't know where he is. I'm sorry. He's in the house though.",38-TUC-18062105,C,operator
3693,3693,3693,3693,3693,38-TUC-18062105,13,B,287.76,310.844,23.084000000000003,"Okay. All right. We've got officers that are driving there as quickly as they can. Everyone just keep a safe distance. If you are out, just call us and let us know. Okay? We will get someone out there as soon as we can.",38-TUC-18062105,B,operator
3694,3694,3694,3694,3694,38-TUC-18062105,13,C,311.264,311.84,0.575999999999965,Okay.,38-TUC-18062105,C,operator
3695,3695,3695,3695,3695,38-TUC-18062105,13,B,311.912,312.472,0.5600000000000023,"All right, thank you.",38-TUC-18062105,B,operator
3696,3696,3696,3696,3696,38-TUC-18062105,13,C,312.528,313.048,0.5199999999999818,Thank you.,38-TUC-18062105,C,operator
3697,3697,3697,3697,3697,38-TUC-18062105,13,B,313.136,320.064,6.927999999999997,Bye bye. You have reached the voicemail box of 520789.,38-TUC-18062105,B,operator
3698,3698,3698,3698,3698,39-TUC-18062704,93,A,1.36,2.794,1.434,Tucson police or chore?,39-TUC-18062704,A,operator
3699,3699,3699,3699,3699,39-TUC-18062704,93,B,4.054,4.43,0.3759999999999994,Yes.,39-TUC-18062704,B,operator
3700,3700,3700,3700,3700,39-TUC-18062704,93,C,4.462,12.646,8.184000000000001,There's a lot of screaming and yelling at my neighbor's house downstairs. There's a man in the backyard. In their backyard. Has a stab wound. He's laying on the ground. He's bleeding everywhere. I'm not sure what's going on.,39-TUC-18062704,C,caller
3701,3701,3701,3701,3701,39-TUC-18062704,93,B,12.75,14.034,1.2840000000000007,"Okay, what's your address?",39-TUC-18062704,B,operator
3702,3702,3702,3702,3702,39-TUC-18062704,93,C,14.694,20.794,6.1,3920 East Clyndell Road. There's like three cars outside. I have no idea. There's a lot of screaming going on.,39-TUC-18062704,C,caller
3703,3703,3703,3703,3703,39-TUC-18062704,93,B,24.454,26.954,2.5,"Okay, and you said 3920?",39-TUC-18062704,B,operator
3704,3704,3704,3704,3704,39-TUC-18062704,93,C,27.604,32.344,4.740000000000002,"Yes. And it's a cranial c? Yes, that is correct.",39-TUC-18062704,C,caller
3705,3705,3705,3705,3705,39-TUC-18062704,93,B,33.484,34.984,1.5,And what unit are you in?,39-TUC-18062704,B,operator
3706,3706,3706,3706,3706,39-TUC-18062704,93,C,35.444,44.396,8.951999999999998,"I am in unit b, as in boy. And there's some other people just pulling up right now. There's about five people outside. I don't know what's going on.",39-TUC-18062704,C,caller
3707,3707,3707,3707,3707,39-TUC-18062704,93,B,44.42,46.424,2.003999999999998,So there's a male in the backyard?,39-TUC-18062704,B,operator
3708,3708,3708,3708,3708,39-TUC-18062704,93,C,47.124,51.492,4.367999999999995,"Yes, that is correct. And there's two males and three females out front.",39-TUC-18062704,C,caller
3709,3709,3709,3709,3709,39-TUC-18062704,93,B,51.628,53.024,1.3960000000000008,And he's lying on the ground?,39-TUC-18062704,B,operator
3710,3710,3710,3710,3710,39-TUC-18062704,93,C,53.654,66.254,12.6,"He is, yes. He had a bike on top of him. He looks like a stab wound. There's a knife in his belt. I don't know exactly what's going on. Doesn't look like he's breathing very well. I'm not going outside. They're very dangerous people. Yeah.",39-TUC-18062704,C,caller
3711,3711,3711,3711,3711,39-TUC-18062704,93,D,66.294,66.954,0.6599999999999966,Sorry.,39-TUC-18062704,D,operator
3712,3712,3712,3712,3712,39-TUC-18062704,93,B,90.194,92.854,2.6599999999999966,"Okay. 1 second. Okay. Ma'am, I got a call here started.",39-TUC-18062704,B,operator
3713,3713,3713,3713,3713,39-TUC-18062704,93,C,93.594,121.514,27.92,Okay. Some of the people just left. They don't.,39-TUC-18062704,C,caller
3714,3714,3714,3714,3714,39-TUC-18062704,93,B,122.094,123.754,1.6600000000000108,Did they leave in a vehicle?,39-TUC-18062704,B,operator
3715,3715,3715,3715,3715,39-TUC-18062704,93,C,124.334,135.843,11.508999999999986,"They left in a vehicle, correct. There's still some people down there. I can hear them, though. But the car is. I don't think. I wasn't moving.",39-TUC-18062704,C,caller
3716,3716,3716,3716,3716,39-TUC-18062704,93,B,141.823,143.683,1.8599999999999848,You said you heard lots of yelling.,39-TUC-18062704,B,operator
3717,3717,3717,3717,3717,39-TUC-18062704,93,C,144.583,145.191,0.6080000000000041,Yes.,39-TUC-18062704,C,caller
3718,3718,3718,3718,3718,39-TUC-18062704,93,B,145.287,151.683,6.395999999999987,"Okay, and how many other males? Okay, who is. Who's surrounding him?",39-TUC-18062704,B,operator
3719,3719,3719,3719,3719,39-TUC-18062704,93,C,152.663,177.684,25.020999999999987,"Nobody. There's some bikes back there. Nobody's actually out back. I can hear them in the house downstairs. I don't know if they're on a patio or not, but I can see him off my patio. He's laying there. He's shallow breathing. He is warmed, though. He is armed. I can see the knife or whatever sticking out of his belt. Yeah, they're screaming right now.",39-TUC-18062704,C,caller
3720,3720,3720,3720,3720,39-TUC-18062704,93,B,180.904,184.624,3.719999999999999,How long have they been streaming for now?,39-TUC-18062704,B,operator
3721,3721,3721,3721,3721,39-TUC-18062704,93,C,184.664,216.164,31.5,"About 15 minutes. Yelling for someone. I don't know who. There is a back alleyway to the place. The cops were here about three days ago that they can access the backyard from there. The gate is open, though, if they don't let them in the front door. They usually don't, but this guy's still laying out there.",39-TUC-18062704,C,caller
3722,3722,3722,3722,3722,39-TUC-18062704,93,B,216.824,219.244,2.4199999999999875,"Okay, stay on the line with me. Can I get your name?",39-TUC-18062704,B,operator
3723,3723,3723,3723,3723,39-TUC-18062704,93,C,219.864,243.17,23.305999999999983,"My name is Jennifer Hayes. I'm gonna click on my bluetooth really quick. So I might have you on the phone, but I just wanna. I can't hold the phone for very long, so let's turn it back on. Okay. You can hear me okay?",39-TUC-18062704,C,caller
3724,3724,3724,3724,3724,39-TUC-18062704,93,B,243.242,243.894,0.6520000000000152,Yes.,39-TUC-18062704,B,operator
3725,3725,3725,3725,3725,39-TUC-18062704,93,C,244.554,246.774,2.219999999999999,Okay. I just had to turn it on. Sorry.,39-TUC-18062704,C,caller
3726,3726,3726,3726,3726,39-TUC-18062704,93,B,272.884,275.384,2.5,"Okay, just stay on the line with me, okay?",39-TUC-18062704,B,operator
3727,3727,3727,3727,3727,39-TUC-18062704,93,C,276.044,277.504,1.4600000000000364,"Okay, thank you.",39-TUC-18062704,C,caller
3728,3728,3728,3728,3728,39-TUC-18062704,93,B,285.844,287.624,1.7800000000000296,So he's in the backyard.,39-TUC-18062704,B,operator
3729,3729,3729,3729,3729,39-TUC-18062704,93,C,288.564,290.484,1.919999999999959,"He's in the backyard, but you hear.",39-TUC-18062704,C,caller
3730,3730,3730,3730,3730,39-TUC-18062704,93,B,290.524,294.984,4.45999999999998,"People screaming coming from the unit from the backyard, correct?",39-TUC-18062704,B,operator
3731,3731,3731,3731,3731,39-TUC-18062704,93,C,295.604,300.756,5.151999999999987,"Yeah, they're underneath me. And there's someone out there with them. Now. I just saw someone go out there right now, but. Yeah.",39-TUC-18062704,C,caller
3732,3732,3732,3732,3732,39-TUC-18062704,93,B,300.82,304.224,3.4039999999999964,Okay. Is it a male or female?,39-TUC-18062704,B,operator
3733,3733,3733,3733,3733,39-TUC-18062704,93,C,304.844,307.304,2.4599999999999795,It's a male. The person that walked out there right now.,39-TUC-18062704,C,caller
3734,3734,3734,3734,3734,39-TUC-18062704,93,B,320.584,321.964,1.3799999999999957,Does he look darn.,39-TUC-18062704,B,operator
3735,3735,3735,3735,3735,39-TUC-18062704,93,C,323.664,339.084,15.420000000000016,"I can't tell. He has written me before, so I don't. I can't tell if he's on or not. I don't know. I just saw the top of his head right now, but I know he's the one that he's around here a lot.",39-TUC-18062704,C,caller
3736,3736,3736,3736,3736,39-TUC-18062704,93,B,340.544,343.004,2.4600000000000364,And can you see what they're wearing by chance or.,39-TUC-18062704,B,operator
3737,3737,3737,3737,3737,39-TUC-18062704,93,C,343.864,348.8,4.936000000000036,"Yeah, the one on the ground doesn't have a shirt on. Actually, he has them and blue jeans. The other one has a white.",39-TUC-18062704,C,caller
3738,3738,3738,3738,3738,39-TUC-18062704,93,B,348.952,352.524,3.5720000000000027,Give me one shirt. He has. He's shirtless and has jeans on?,39-TUC-18062704,B,operator
3739,3739,3739,3739,3739,39-TUC-18062704,93,C,353.064,353.584,0.5199999999999818,Yes.,39-TUC-18062704,C,caller
3740,3740,3740,3740,3740,39-TUC-18062704,93,B,353.664,355.524,1.8600000000000136,"Is he white, black or hispanic?",39-TUC-18062704,B,operator
3741,3741,3741,3741,3741,39-TUC-18062704,93,C,356.104,357.124,1.0200000000000389,He's white.,39-TUC-18062704,C,caller
3742,3742,3742,3742,3742,39-TUC-18062704,93,B,357.544,359.288,1.7440000000000282,"About how old? In his twenties, thirties.",39-TUC-18062704,B,operator
3743,3743,3743,3743,3743,39-TUC-18062704,93,C,359.336,362.404,3.067999999999984,"Forties, 30 to 40.",39-TUC-18062704,C,caller
3744,3744,3744,3744,3744,39-TUC-18062704,93,B,364.864,366.644,1.7800000000000296,And the male that just stepped outside?,39-TUC-18062704,B,operator
3745,3745,3745,3745,3745,39-TUC-18062704,93,C,367.544,373.21,5.665999999999997,"Yeah. He has some blue jeans on, a white t shirt. Kind of buzz, shorter hair. Brown.",39-TUC-18062704,C,caller
3746,3746,3746,3746,3746,39-TUC-18062704,93,B,373.352,376.59,3.2379999999999995,What color shirt? I'm throwing white shirt.,39-TUC-18062704,B,operator
3747,3747,3747,3747,3747,39-TUC-18062704,93,C,376.782,377.766,0.9840000000000372,White t shirts.,39-TUC-18062704,C,caller
3748,3748,3748,3748,3748,39-TUC-18062704,93,B,377.87,379.674,1.8039999999999736,"And is he white, black, hispanic?",39-TUC-18062704,B,operator
3749,3749,3749,3749,3749,39-TUC-18062704,93,C,380.254,381.514,1.259999999999991,He's also white.,39-TUC-18062704,C,caller
3750,3750,3750,3750,3750,39-TUC-18062704,93,B,382.694,383.714,1.0199999999999818,Same age?,39-TUC-18062704,B,operator
3751,3751,3751,3751,3751,39-TUC-18062704,93,C,384.774,386.234,1.4599999999999795,Not the same age. Yeah.,39-TUC-18062704,C,caller
3752,3752,3752,3752,3752,39-TUC-18062704,93,B,389.174,390.674,1.5,And what is he doing outside?,39-TUC-18062704,B,operator
3753,3753,3753,3753,3753,39-TUC-18062704,93,C,403.824,409.264,5.439999999999998,"He went back inside. I don't know. They left him out there. I don't know why they're not around him anymore, but they left him out there.",39-TUC-18062704,C,caller
3754,3754,3754,3754,3754,39-TUC-18062704,93,B,409.304,411.284,1.9800000000000184,Where does it look like he was stabbed at?,39-TUC-18062704,B,operator
3755,3755,3755,3755,3755,39-TUC-18062704,93,C,412.584,421.644,9.060000000000002,"It looks like on the top shoulder. If I can see, there's blood there. Anyway, I can't see him very clearly. He's laying on his back. There's a bike on top of him. I don't know.",39-TUC-18062704,C,caller
3756,3756,3756,3756,3756,39-TUC-18062704,93,B,426.724,429.824,3.1000000000000227,"Okay, we have officers on the way. Just stay on the line with me, okay?",39-TUC-18062704,B,operator
3757,3757,3757,3757,3757,39-TUC-18062704,93,C,430.404,479.174,48.76999999999998,"Okay. Yeah, I heard the ambulance too, right now. I did hear their sirens. Or their ones. What they're doing down there, slamming a whole bunch of doors. I think they hear the cops. They're probably going to hold up in that house, then leave that guy outside. That's what they look like they're doing right now.",39-TUC-18062704,C,caller
3758,3758,3758,3758,3758,39-TUC-18062704,93,B,520.854,522.194,1.339999999999918,Do you still see outside?,39-TUC-18062704,B,operator
3759,3759,3759,3759,3759,39-TUC-18062704,93,C,524.694,548.614,23.92000000000008,"I can see out front. They're not out front anymore. The guy hasn't moved. He's still out. I don't see anybody around him. I do see the police just pulled up in the back. I see the police now that back alley, because they were just here the other night. They run out that back alley and the door is open back there. I can open the door. Now I know why they left him, but.",39-TUC-18062704,C,caller
3760,3760,3760,3760,3760,39-TUC-18062704,93,B,552.914,554.494,1.580000000000041,So you saw them leave?,39-TUC-18062704,B,operator
3761,3761,3761,3761,3761,39-TUC-18062704,93,C,555.694,556.406,0.7119999999999891,Yeah.,39-TUC-18062704,C,caller
3762,3762,3762,3762,3762,39-TUC-18062704,93,B,556.55,557.158,0.6080000000000609,What do you know?,39-TUC-18062704,B,operator
3763,3763,3763,3763,3763,39-TUC-18062704,93,C,557.166,558.118,0.9519999999999982,They went inside the house.,39-TUC-18062704,C,caller
3764,3764,3764,3764,3764,39-TUC-18062704,93,B,558.206,558.718,0.5119999999999436,Okay.,39-TUC-18062704,B,operator
3765,3765,3765,3765,3765,39-TUC-18062704,93,C,558.806,563.006,4.199999999999932,"The officers here, they went inside the house. They didn't leave out the back, but they went outside the house.",39-TUC-18062704,C,caller
3766,3766,3766,3766,3766,39-TUC-18062704,93,B,563.07,564.634,1.5639999999999643,Are you talking to the officer?,39-TUC-18062704,B,operator
3767,3767,3767,3767,3767,39-TUC-18062704,93,C,565.174,600.604,35.430000000000064,"No, he just walked into the backyard. Right now. I'm talking to you. They had gone inside the house. I didn't see anybody leave. They're here now. The ambulance is here now. I'm the one that called.",39-TUC-18062704,C,caller
3768,3768,3768,3768,3768,39-TUC-18062704,93,B,603.024,604.444,1.419999999999959,Are you with officers?,39-TUC-18062704,B,operator
3769,3769,3769,3769,3769,39-TUC-18062704,93,C,604.984,606.444,1.4599999999999227,"Yeah, the officer is here.",39-TUC-18062704,C,caller
3770,3770,3770,3770,3770,39-TUC-18062704,93,B,606.784,608.364,1.580000000000041,"Okay, go ahead and give them information.",39-TUC-18062704,B,operator
3771,3771,3771,3771,3771,39-TUC-18062704,93,C,609.174,610.046,0.8720000000000709,"Okay, thank you.",39-TUC-18062704,C,caller
3772,3772,3772,3772,3772,39-TUC-18062704,93,B,610.11,610.914,0.8039999999999736,Thank you.,39-TUC-18062704,B,operator
3773,3773,3773,3773,3773,39-TUC-18062704,93,E,615.574,629.074,13.5,"Hi, it's 39. 20 Davidson elementary and. Fucking accident. The bike just went through him.",39-TUC-18062704,E,caller
3774,3774,3774,3774,3774,39-TUC-18062704,93,A,633.094,635.858,2.7639999999998963,39 East Kleindale.,39-TUC-18062704,A,operator
3775,3775,3775,3775,3775,39-TUC-18062704,93,E,636.046,638.354,2.3079999999999927,"Yeah, yeah. Cross the street from Davidson elementary.",39-TUC-18062704,E,caller
3776,3776,3776,3776,3776,39-TUC-18062704,93,A,638.434,639.934,1.5,"Okay, what's going on there?",39-TUC-18062704,A,operator
3777,3777,3777,3777,3777,39-TUC-18062704,93,E,640.274,647.482,7.20799999999997,"He fucking fell, tripped on a bike and it fucking went through him. And his fucking meat sticking out next to his heart. He's barely fucking breathing.",39-TUC-18062704,E,caller
3778,3778,3778,3778,3778,39-TUC-18062704,93,A,647.618,648.934,1.3159999999999172,Okay. Is he conscious?,39-TUC-18062704,A,operator
3779,3779,3779,3779,3779,39-TUC-18062704,93,E,649.594,652.694,3.099999999999909,"Yeah, I think so. I'm not fucking looking at him right now. I can't.",39-TUC-18062704,E,caller
3780,3780,3780,3780,3780,39-TUC-18062704,93,A,655.554,658.094,2.5400000000000773,It was a fight or was it a motorcycle?,39-TUC-18062704,A,operator
3781,3781,3781,3781,3781,39-TUC-18062704,93,E,658.434,663.154,4.720000000000027,"No, it's a regular being. Like a fucking mountain bike. Okay, okay.",39-TUC-18062704,E,caller
3782,3782,3782,3782,3782,39-TUC-18062704,93,A,663.574,665.194,1.6200000000000043,All right. Do you know how old he is?,39-TUC-18062704,A,operator
3783,3783,3783,3783,3783,39-TUC-18062704,93,E,665.574,669.354,3.7800000000000864,He looks fucking old. Like maybe 60 or something. 50.,39-TUC-18062704,E,caller
3784,3784,3784,3784,3784,39-TUC-18062704,93,A,670.374,680.414,10.039999999999964,"Okay, I'm gonna send help. Okay. Just try to remain calm so I can get some information. Okay, now you listen. You said that there was a bike coming out of his chest. He said like, it hit him in the chest.",39-TUC-18062704,A,operator
3785,3785,3785,3785,3785,39-TUC-18062704,93,D,680.494,681.234,0.7400000000000091,Okay.,39-TUC-18062704,D,operator
3786,3786,3786,3786,3786,39-TUC-18062704,93,E,681.614,687.974,6.360000000000014,"Yeah, I think so. That's what. I don't know. I wasn't back there, but that's what it looks like. Cuz he chipped on the bike. That's what it looks like to me. You know, saying, I don't see anything else.",39-TUC-18062704,E,caller
3787,3787,3787,3787,3787,39-TUC-18062704,93,D,688.134,688.83,0.6960000000000264,Okay.,39-TUC-18062704,D,operator
3788,3788,3788,3788,3788,39-TUC-18062704,93,A,688.942,690.714,1.7720000000000482,You said he's in it. He's elderly.,39-TUC-18062704,A,operator
3789,3789,3789,3789,3789,39-TUC-18062704,93,E,691.134,703.11,11.976,"Yes, he's very elderly. And right next to his heart there's fucking like fat or something sticking out. I don't fucking know.",39-TUC-18062704,E,caller
3790,3790,3790,3790,3790,39-TUC-18062704,93,A,703.182,712.278,9.096000000000004,"Okay, and do you see how big the laceration is? Hello?",39-TUC-18062704,A,operator
3791,3791,3791,3791,3791,39-TUC-18062704,93,C,712.406,712.83,0.4240000000000918,Hello?,39-TUC-18062704,C,caller
3792,3792,3792,3792,3792,39-TUC-18062704,93,E,712.902,713.518,0.6159999999999854,Hello? Yes.,39-TUC-18062704,E,caller
3793,3793,3793,3793,3793,39-TUC-18062704,93,A,713.566,716.474,2.9080000000000155,"Okay, so about how big is the laceration on the chest?",39-TUC-18062704,A,operator
3794,3794,3794,3794,3794,39-TUC-18062704,93,E,717.134,718.234,1.1000000000000227,I don't know.,39-TUC-18062704,E,caller
3795,3795,3795,3795,3795,39-TUC-18062704,93,D,718.694,719.594,0.900000000000091,Okay.,39-TUC-18062704,D,operator
3796,3796,3796,3796,3796,39-TUC-18062704,93,A,720.454,722.31,1.8559999999999943,"And you're not near the patient, correct?",39-TUC-18062704,A,operator
3797,3797,3797,3797,3797,39-TUC-18062704,93,E,722.462,725.834,3.3719999999999573,"No, no. I mean, I couldn't look real quick if you want me to.",39-TUC-18062704,E,caller
3798,3798,3798,3798,3798,39-TUC-18062704,93,A,726.574,728.074,1.5,"Yes, if you're able to.",39-TUC-18062704,A,operator
3799,3799,3799,3799,3799,39-TUC-18062704,93,E,728.894,731.158,2.26400000000001,"Okay, I'm looking right now. I'm going. I'm going.",39-TUC-18062704,E,caller
3800,3800,3800,3800,3800,39-TUC-18062704,93,D,731.246,731.726,0.4800000000000182,Okay.,39-TUC-18062704,D,operator
3801,3801,3801,3801,3801,39-TUC-18062704,93,A,731.79,735.834,4.043999999999983,And see if he's breathing and check to see if he's conscious. Okay.,39-TUC-18062704,A,operator
3802,3802,3802,3802,3802,39-TUC-18062704,93,E,736.294,740.234,3.940000000000055,"Yeah, there's a fucking cut in his hand and then right there by his heart.",39-TUC-18062704,E,caller
3803,3803,3803,3803,3803,39-TUC-18062704,93,D,740.534,741.158,0.6240000000000236,Okay.,39-TUC-18062704,D,operator
3804,3804,3804,3804,3804,39-TUC-18062704,93,E,741.246,747.274,6.02800000000002,"He's barely fucking breathing, I think. I don't know anymore. Oh, my God, I can't do this. I gotta go. Can I do that? Do anything else?",39-TUC-18062704,E,caller
3805,3805,3805,3805,3805,39-TUC-18062704,93,A,748.264,750.804,2.539999999999964,"I'm sorry, I'm having a hard time hearing you. Can you say that again?",39-TUC-18062704,A,operator
3806,3806,3806,3806,3806,39-TUC-18062704,93,E,751.224,753.056,1.8319999999999936,Do you need me to look at anything else?,39-TUC-18062704,E,caller
3807,3807,3807,3807,3807,39-TUC-18062704,93,A,753.2,754.404,1.2039999999999509,What is he wearing?,39-TUC-18062704,A,operator
3808,3808,3808,3808,3808,39-TUC-18062704,93,E,755.384,760.264,4.879999999999996,"Wearing a fucking button up, short sleeve shirt and blue pants.",39-TUC-18062704,E,caller
3809,3809,3809,3809,3809,39-TUC-18062704,93,A,760.304,762.284,1.9800000000000184,And what color is his shirt?,39-TUC-18062704,A,operator
3810,3810,3810,3810,3810,39-TUC-18062704,93,E,763.184,765.284,2.1000000000000227,Fucking. It's checkered blue and green.,39-TUC-18062704,E,caller
3811,3811,3811,3811,3811,39-TUC-18062704,93,A,771.704,773.484,1.7800000000000864,"Okay, what color are his pants?",39-TUC-18062704,A,operator
3812,3812,3812,3812,3812,39-TUC-18062704,93,E,773.964,774.784,0.8199999999999363,Blue.,39-TUC-18062704,E,caller
3813,3813,3813,3813,3813,39-TUC-18062704,93,A,776.524,780.984,4.460000000000036,"Okay, and were you just walking by? Did you see the accident?",39-TUC-18062704,A,operator
3814,3814,3814,3814,3814,39-TUC-18062704,93,E,781.644,786.184,4.539999999999964,"No. I heard somebody screaming and nobody was trying to fucking help them, so I decided to help them.",39-TUC-18062704,E,caller
3815,3815,3815,3815,3815,39-TUC-18062704,93,D,786.484,787.384,0.8999999999999773,Okay.,39-TUC-18062704,D,operator
3816,3816,3816,3816,3816,39-TUC-18062704,93,E,789.924,790.664,0.7400000000000091,What?,39-TUC-18062704,E,caller
3817,3817,3817,3817,3817,39-TUC-18062704,93,A,792.084,793.624,1.5400000000000773,Is he conscious right now?,39-TUC-18062704,A,operator
3818,3818,3818,3818,3818,39-TUC-18062704,93,E,794.444,798.424,3.980000000000018,"I can't really tell. It looks like he's barely, like, shallow fucking breathing.",39-TUC-18062704,E,caller
3819,3819,3819,3819,3819,39-TUC-18062704,93,A,800.664,809.444,8.779999999999973,"Okay, all right. I do have help on the way. Okay. My questions will not stop that from happening. I need to know, are his eyes open? Is he responding?",39-TUC-18062704,A,operator
3820,3820,3820,3820,3820,39-TUC-18062704,93,E,809.984,815.608,5.62399999999991,"Okay, well, without screaming he can fucking hear me. And you can see his chest, like, moving a little bit more.",39-TUC-18062704,E,caller
3821,3821,3821,3821,3821,39-TUC-18062704,93,D,815.776,816.604,0.8280000000000882,Okay.,39-TUC-18062704,D,operator
3822,3822,3822,3822,3822,39-TUC-18062704,93,A,817.664,819.804,2.1399999999999864,Does he respond to you when you talk to him?,39-TUC-18062704,A,operator
3823,3823,3823,3823,3823,39-TUC-18062704,93,E,820.624,823.696,3.0720000000000027,"No, you don't know me. I don't know. Like.",39-TUC-18062704,E,caller
3824,3824,3824,3824,3824,39-TUC-18062704,93,A,823.88,827.16,3.2799999999999727,Okay. All right.,39-TUC-18062704,A,operator
3825,3825,3825,3825,3825,39-TUC-18062704,93,C,827.192,827.616,0.4239999999999781,If you.,39-TUC-18062704,C,caller
3826,3826,3826,3826,3826,39-TUC-18062704,93,A,827.68,832.248,4.568000000000097,Are you going to stay in the area? Are you going to. Are you. Are you just a passerby or are you.,39-TUC-18062704,A,operator
3827,3827,3827,3827,3827,39-TUC-18062704,93,E,832.336,835.604,3.268000000000029,"Yeah, just a passerby. I'm not staying. Yeah.",39-TUC-18062704,E,caller
3828,3828,3828,3828,3828,39-TUC-18062704,93,A,841.264,847.648,6.384000000000015,"All righty. Well, I do have help on the way. If you notice any changes or anything different, call us back at 911. Okay?",39-TUC-18062704,A,operator
3829,3829,3829,3829,3829,39-TUC-18062704,93,E,847.816,850.216,2.3999999999999773,"Okay. Okay. Okay, thank you.",39-TUC-18062704,E,caller
3830,3830,3830,3830,3830,39-TUC-18062704,93,A,850.28,850.912,0.6320000000000618,No problem. Bye.,39-TUC-18062704,A,operator
3831,3831,3831,3831,3831,40-TUC-18063001,58,A,1.76,10.274,8.514,"Tucson police office. Hello, Tucson, please. Hello to some place.",40-TUC-18063001,A,operator
3832,3832,3832,3832,3832,40-TUC-18063001,58,B,16.454,23.022,6.567999999999998,"Yes, now. Somebody got shot. They're shopping fires. Get over here quick.",40-TUC-18063001,B,caller
3833,3833,3833,3833,3833,40-TUC-18063001,58,A,23.118,24.194,1.0760000000000003,Is this a business?,40-TUC-18063001,A,operator
3834,3834,3834,3834,3834,40-TUC-18063001,58,B,24.854,33.954,9.1,Yes. What shop? I got just up here like ten minutes ago. Get him back over. That's not responsible. People been shot.,40-TUC-18063001,B,caller
3835,3835,3835,3835,3835,40-TUC-18063001,58,A,34.574,36.194,1.6200000000000043,How many people have been shot?,40-TUC-18063001,A,operator
3836,3836,3836,3836,3836,40-TUC-18063001,58,B,37.054,39.754,2.699999999999996,Get them over your fast. They're coming back.,40-TUC-18063001,B,caller
3837,3837,3837,3837,3837,40-TUC-18063001,58,A,40.774,43.158,2.3840000000000003,Can you give me a description of who is coming back?,40-TUC-18063001,A,operator
3838,3838,3838,3838,3838,40-TUC-18063001,58,B,43.326,45.67,2.344000000000001,Just get the cops over here fast. Possible they're Mexicans.,40-TUC-18063001,B,caller
3839,3839,3839,3839,3839,40-TUC-18063001,58,A,45.702,46.394,0.6920000000000002,Over here.,40-TUC-18063001,A,operator
3840,3840,3840,3840,3840,40-TUC-18063001,58,B,48.334,49.59,1.2560000000000002,Can you get them over here quick?,40-TUC-18063001,B,caller
3841,3841,3841,3841,3841,40-TUC-18063001,58,A,49.622,49.878,0.2560000000000002,Yeah.,40-TUC-18063001,A,operator
3842,3842,3842,3842,3842,40-TUC-18063001,58,B,49.926,50.514,0.588000000000001,Please.,40-TUC-18063001,B,caller
3843,3843,3843,3843,3843,40-TUC-18063001,58,A,51.974,52.954,0.980000000000004,At Eden.,40-TUC-18063001,A,operator
3844,3844,3844,3844,3844,40-TUC-18063001,58,B,53.284,54.144,0.8599999999999994,Okay.,40-TUC-18063001,B,caller
3845,3845,3845,3845,3845,40-TUC-18063001,58,A,59.684,61.224,1.5399999999999991,How many people were shot?,40-TUC-18063001,A,operator
3846,3846,3846,3846,3846,40-TUC-18063001,58,B,61.644,62.384,0.740000000000002,Two.,40-TUC-18063001,B,caller
3847,3847,3847,3847,3847,40-TUC-18063001,58,A,65.684,79.184,13.5,I know. Where are the people that shot them? Sir? Where are the people that shot them?,40-TUC-18063001,A,operator
3848,3848,3848,3848,3848,40-TUC-18063001,58,B,80.424,82.004,1.5799999999999983,There's a fucking parking lot.,40-TUC-18063001,B,caller
3849,3849,3849,3849,3849,40-TUC-18063001,58,A,83.264,84.964,1.7000000000000028,"Okay, how many people were there?",40-TUC-18063001,A,operator
3850,3850,3850,3850,3850,40-TUC-18063001,58,B,85.304,88.84,3.5360000000000014,"Oh, my God. There's six. Get them over here as fast as possible, please.",40-TUC-18063001,B,caller
3851,3851,3851,3851,3851,40-TUC-18063001,58,C,88.992,89.924,0.9320000000000022,What's clear?,40-TUC-18063001,C,caller
3852,3852,3852,3852,3852,40-TUC-18063001,58,A,93.624,95.884,2.260000000000005,Can you give me a description of the people that were shot?,40-TUC-18063001,A,operator
3853,3853,3853,3853,3853,40-TUC-18063001,58,C,97.224,103.224,6.0,A white gentleman with the b rag and the mexican guy. A heavy set mexican guy.,40-TUC-18063001,C,caller
3854,3854,3854,3854,3854,40-TUC-18063001,58,A,103.384,105.044,1.6599999999999966,Did they get into any vehicle?,40-TUC-18063001,A,operator
3855,3855,3855,3855,3855,40-TUC-18063001,58,B,106.084,108.584,2.5,Yes. I didn't see it. Because we're running away from you.,40-TUC-18063001,B,caller
3856,3856,3856,3856,3856,40-TUC-18063001,58,D,118.644,123.18,4.536000000000001,"Okay, stay on the line with me for a second, sir. Okay, what is your name?",40-TUC-18063001,D,operator
3857,3857,3857,3857,3857,40-TUC-18063001,58,C,123.372,124.204,0.8319999999999936,Martin.,40-TUC-18063001,C,caller
3858,3858,3858,3858,3858,40-TUC-18063001,58,E,124.324,125.436,1.112000000000009,I work here.,40-TUC-18063001,E,caller
3859,3859,3859,3859,3859,40-TUC-18063001,58,A,125.62,143.192,17.572000000000003,"Martin. Okay, Matthew, where are the people that were shot? Are they inside the club or outside the club?",40-TUC-18063001,A,operator
